PB06.BHZ.CX.--,-22.7058,-69.5719,1440.00,0.32230361,-0.86534813,-0.38378769,1083
PB15.BHZ.CX.--,-23.2083,-69.4709,1830.00,0.32264069,-0.86160836,-0.39183418,1919
PB07.BHZ.CX.--,-21.7267,-69.8862,1570.00,0.31975037,-0.87310634,-0.36802856,1407
PB10.BHZ.CX.--,-23.5134,-70.5541,250.00,0.30559984,-0.86558293,-0.39670510,288
FSCY.HHZ.CY.01,19.3129,-81.1835,1.70,0.14475106,-0.93326029,0.32874360,111
KHC.BHZ.CZ.--,49.1309,13.5782,700.00,0.63849591,0.15421129,0.75401715,907
ILULI.BHZ.DK.--,69.2121,-51.1048,53.50,0.22416319,-0.27785611,0.93410216,428
ANGG.BHZ.DK.--,65.6160,-37.6370,0.00,0.32876663,-0.25352278,0.90974651,570
TULEG.BHZ.DK.--,76.5374,-68.8238,40.00,0.08463794,-0.21847878,0.97216431,1097
SCO.BHZ.DK.--,70.4833,-21.9500,69.00,0.31172528,-0.12562886,0.94183053,72
NRS.BHZ.DK.--,61.1595,-45.4188,65.00,0.34034127,-0.34535340,0.87458496,954
PULU.HHZ.EC.--,0.0218,-78.5022,3114.00,0.19933029,-0.97993229,0.00037792,412
TULM.HHZ.EC.--,0.7161,-77.7869,3637.00,0.21153196,-0.97729224,0.01241397,3183
SLOR.HHZ.EC.--,-0.7298,-78.4967,3600.00,0.19940764,-0.97983495,-0.01265164,532
ARNL.HHZ.EC.--,-3.5478,-80.0670,44.00,0.17217028,-0.98314758,-0.06146735,2059
IMBA.HHZ.EC.--,0.2764,-78.1991,3404.00,0.20450908,-0.97885294,0.00479164,145
CHSH.HHZ.EC.--,-1.4938,-78.8693,4476.00,0.19298249,-0.98086046,-0.02589450,1048
FPAL.HHZ.ET.00,34.5400,-85.6110,556.00,0.06317435,-0.82308976,0.56438661,558
CPCT.HHZ.ET.00,35.4500,-84.5220,275.00,0.07794257,-0.81273547,0.57739589,621
SWET.HHZ.ET.00,35.2160,-85.9320,581.00,0.05808670,-0.81674741,0.57406411,881
INU.BHZ.G.00,35.3500,137.0290,132.00,-0.59814077,0.55720955,0.57597320,35
MPG.BHZ.G.00,5.1101,-52.6445,147.00,0.60437938,-0.79176864,0.08847594,107
FDF.BHZ.G.00,14.7350,-61.1463,467.00,0.46690646,-0.84741777,0.25274788,34
HDC.BHZ.G.00,10.0021,-84.1114,1175.70,0.10105593,-0.97980297,0.17255096,285
UNM.BHZ.G.00,19.3297,-99.1781,2280.00,-0.15062263,-0.93223342,0.32901925,141
ROCAM.BHZ.G.00,-19.7555,63.3701,52.00,0.42216732,0.84195240,-0.33599244,19
SPB.BHZ.G.00,-23.5927,-47.4270,647.00,0.62064727,-0.67558703,-0.39796874,254
ECH.BHZ.G.00,48.2163,7.1590,330.00,0.66360261,0.08334965,0.74342748,253
ATD.BHZ.G.00,11.5307,42.8466,610.00,0.71857180,0.66649197,0.19860269,145
TAM.BHZ.G.00,22.7915,5.5284,1410.00,0.91855653,0.08890616,0.38516178,144
IVI.BHZ.G.00,61.2058,-48.1712,15.00,0.32289171,-0.36076932,0.87497797,20
DZM.BHZ.G.00,-22.0716,166.4438,878.00,-0.90175034,0.21742731,-0.37359296,216
TAOE.BHZ.G.00,-8.8549,-140.1478,800.00,-0.75866994,-0.63327298,-0.15292241,25
MBO.BHZ.G.00,14.3920,-16.9555,1.00,0.92689738,-0.28259339,0.24698628,30
CLF.BHZ.G.00,48.0258,2.2600,145.00,0.67076454,0.02647166,0.74119780,205
PEL.BHZ.G.00,-33.1436,-70.6749,700.00,0.27764290,-0.79171343,-0.54415464,415
CAN.BHZ.G.00,-35.3187,148.9963,700.00,-0.70094918,0.42123395,-0.57552776,120
PPTF.BHZ.G.00,-17.5896,-149.5652,705.00,-0.82239797,-0.48316874,-0.30034904,36
COYC.BHZ.G.10,-45.5730,-72.0814,235.00,0.21610575,-0.66833399,-0.71177805,106
GSI.BHZ.GE.--,1.3039,97.5755,107.00,-0.13179885,0.99101876,0.02260248,666
BKNI.BHZ.GE.--,0.3262,101.0396,62.00,-0.19148434,0.98147938,0.00565496,3576
PABE.BHZ.GE.--,55.5052,23.9680,53.00,0.51986938,0.23111251,0.82238850,310
SMRI.BHZ.GE.--,-7.0492,110.4407,200.00,-0.34663245,0.93004537,-0.12190798,99
PSZ.BHZ.GE.--,47.9184,19.8944,938.00,0.63253133,0.22890322,0.73993745,165
MMRI.BHZ.GE.--,-8.6357,122.2376,134.00,-0.52746365,0.83638033,-0.14916446,303
ISP.BHZ.GE.10,37.8433,30.5093,1095.00,0.68207858,0.40192413,0.61092209,132
SAUI.BHZ.GE.--,-7.9826,131.2988,110.00,-0.65367533,0.74409445,-0.13795655,41
KAAM.BHZ.GE.--,0.4926,72.9949,1.00,0.29244683,0.95624365,0.00854028,12
KARP.BHZ.GE.--,35.5471,27.1611,524.00,0.72556048,0.37226430,0.57877567,320
GHAJ.BHZ.GE.--,31.3034,35.5665,-61.00,0.69628743,0.49787695,0.51701291,684
MTE.BHZ.GE.--,40.3997,-7.5442,812.00,0.75708354,-0.10026616,0.64557819,88
RGN.BHZ.GE.--,54.5477,13.3214,13.00,0.56694456,0.13424362,0.81274382,1577
MORC.BHZ.GE.--,49.7766,17.5428,735.00,0.61815554,0.19541148,0.76137907,534
TOLI2.BHZ.GE.--,1.1112,120.7817,51.00,-0.51167414,0.85896364,0.01926238,508
WLF.BHZ.GE.--,49.6646,6.1526,215.00,0.64605281,0.06964307,0.76010894,141
LHMI.BHZ.GE.--,5.2288,96.9472,3.00,-0.12045800,0.98858232,0.09052550,217
PMBI.BHZ.GE.--,-2.9024,104.6993,25.00,-0.25342498,0.96604667,-0.05029522,160
TIRR.BHZ.GE.--,44.4581,28.4128,74.00,0.62985825,0.34074496,0.69797669,13393
LODK.BHZ.GE.--,3.4219,35.3616,665.00,0.81408074,0.57771738,0.05928892,358
KIBK.BHZ.GE.--,-2.3591,38.0433,790.00,0.78688674,0.61574153,-0.04088564,672
VOI.BHZ.GE.--,-22.0260,46.7059,993.00,0.63629349,0.67535757,-0.37285753,130
FAKI.BHZ.GE.--,-2.9192,132.2489,136.00,-0.67149163,0.73928341,-0.05058697,300
TNTI.BHZ.GE.--,0.7718,127.3667,40.00,-0.60685970,0.79469635,0.01337950,1113
MNAI.BHZ.GE.--,-4.3605,102.9557,151.00,-0.22355732,0.97176043,-0.07552340,166
JAGI.BHZ.GE.--,-8.4702,114.1521,171.00,-0.40475632,0.90264114,-0.14632600,161
STU.BHZ.GE.--,48.7719,9.1950,350.00,0.65306949,0.10571569,0.74988294,350
UGM.BHZ.GE.--,-7.9125,110.5231,348.00,-0.34729133,0.92773244,-0.13675251,159
SNAA.BHZ.GE.--,-71.6707,-2.8379,845.00,0.31600602,-0.01566481,-0.94862786,192
HMDM.BHZ.GE.--,6.7731,73.1822,1.00,0.28733738,0.95063746,0.11715648,6
LUWI.BHZ.GE.--,-1.0418,122.7717,6.00,-0.54120469,0.84069694,-0.01805964,1099
BKB.BHZ.GE.--,-1.1073,116.9048,110.00,-0.45242605,0.89159533,-0.01919496,264
SOEI.BHZ.GE.--,-9.7553,124.2672,1047.00,-0.55501829,0.81462776,-0.16833391,782
CSS.BHZ.GE.--,34.9611,33.3310,396.00,0.68624656,0.45131142,0.57042411,212
DSB.BHZ.GE.--,53.2452,-6.3762,236.00,0.59726464,-0.06674276,0.79926238,47
CHIE.HHZ.GI.--,14.5599,-89.3414,960.00,0.01113065,-0.96823137,0.24980818,1357
PETF.HHZ.GI.--,16.9163,-89.8667,123.00,0.00222648,-0.95727148,0.28918223,4761
RETA.HHZ.GI.--,14.5246,-91.6949,205.00,-0.02864465,-0.96802448,0.24921496,311
HUEH.HHZ.GI.--,15.3182,-91.5025,1870.00,-0.02530152,-0.96459321,0.26252574,783
CAG.HHZ.GL.00,16.0525,-61.6634,1390.00,0.45637702,-0.84628927,0.27479900,52
ONI.HHZ.GO.00,42.5905,43.4525,810.00,0.53609499,0.50789114,0.67427647,120
GRA1.BHZ.GR.--,49.6919,11.2217,499.50,0.63701696,0.12638373,0.76041867,941
CLL.BHZ.GR.--,51.3077,13.0026,230.00,0.61161080,0.14123071,0.77845110,665
KAN09.HHZ.GS.01,37.1361,-97.6183,371.00,-0.10594695,-0.79210338,0.60112185,5767
KAN12.HHZ.GS.01,37.2974,-97.9980,425.50,-0.11095819,-0.78970853,0.60336450,1920
KAN17.HHZ.GS.01,37.0441,-97.7648,355.00,-0.10810108,-0.79278423,0.59983941,1906
OK033.HHZ.GS.00,36.0444,-96.9382,258.00,-0.09790056,-0.80450897,0.58581636,616
OK035.HHZ.GS.00,36.7082,-98.7097,485.00,-0.12169016,-0.79434929,0.59514764,593
KAN08.HHZ.GS.01,37.2267,-97.9709,375.00,-0.11068822,-0.79049583,0.60238232,2393
OK029.HHZ.GS.00,35.7966,-97.4549,333.00,-0.10547813,-0.80609289,0.58231316,1242
KS21.HNZ.GS.20,37.2865,-97.6630,414.00,-0.10635455,-0.79045721,0.60321315,4394
KAN01.HHZ.GS.01,37.1534,-97.7590,360.00,-0.10786664,-0.79166148,0.60136253,1022
OK052.HHZ.GS.00,35.9936,-96.8028,259.00,-0.09606010,-0.80525210,0.58509958,1261
KAN14.HHZ.GS.01,36.9568,-97.9630,363.00,-0.11097000,-0.79330742,0.59862259,2486
KAN05.HHZ.GS.01,37.1086,-97.8723,348.00,-0.10949625,-0.79191097,0.60073920,4118
OK032.HHZ.GS.00,36.8038,-98.2104,345.00,-0.11462172,-0.79439720,0.59648550,3927
KAN06.HHZ.GS.01,37.2480,-97.8586,393.00,-0.10910744,-0.79049008,0.60267820,3345
OK038.HHZ.GS.00,36.4782,-98.7422,443.00,-0.12250242,-0.79663016,0.59192360,3474
KAN13.HHZ.GS.01,37.0129,-97.4778,340.00,-0.10417174,-0.79363870,0.59940459,2391
KAN10.HHZ.GS.01,37.1235,-98.0951,417.00,-0.11255367,-0.79132521,0.60094600,702
OK031.HHZ.GS.00,35.9531,-96.8391,290.00,-0.09661985,-0.80560081,0.58452711,2529
OK048.HHZ.GS.00,36.4162,-96.9437,297.00,-0.09751761,-0.80071638,0.59105296,987
VNDA.BHZ.GT.00,-77.5172,161.8528,51.00,-0.20671929,0.06775474,-0.97605145,826
LBTB.BHZ.GT.00,-25.0151,25.5967,1028.00,0.81824117,0.39197666,-0.42051835,242
LPAZ.BHZ.GT.00,-16.2879,-68.1307,4717.00,0.35772925,-0.89125863,-0.27872539,707
DBIC.BHZ.GT.00,6.6702,-4.8566,25.00,0.98975483,-0.08409605,0.11538300,163
PLCA.BHZ.GT.00,-40.7328,-70.5508,950.00,0.25303506,-0.71656862,-0.65000206,141
BOSA.BHZ.GT.00,-28.6141,25.2555,1180.00,0.79517644,0.37512338,-0.47642092,250
BDFB.BHZ.GT.--,-15.6418,-48.0148,1095.00,0.64447960,-0.71613853,-0.26793963,174
CPUP.BHZ.GT.00,-26.3307,-57.3310,132.30,0.48442148,-0.75546133,-0.44115078,147
HKPS.BHZ.HK.00,22.2776,114.1415,196.30,-0.37882854,0.84523880,0.37690888,45
RDO.HHZ.HL.--,41.1450,25.5355,116.00,0.68146717,0.32556205,0.65544782,496
ITM.HHZ.HL.--,37.1787,21.9252,423.00,0.74094196,0.29823567,0.60171463,236
KEK.HHZ.HL.--,39.7127,19.7962,227.00,0.72578518,0.26124480,0.63638591,10
ARG.HHZ.HL.--,36.2136,28.1212,148.00,0.71324729,0.38117812,0.58820195,454
LIT.HHZ.HT.--,40.1003,22.4890,568.00,0.70872129,0.29340257,0.64158325,181
ALN.HHZ.HT.--,40.8957,26.0497,110.00,0.68107183,0.33291256,0.65215825,108
FNA.HHZ.HT.--,40.7818,21.3835,750.00,0.70710168,0.27687524,0.65065146,687
HLPD.HHZ.HV.--,19.2963,-155.3075,724.00,-0.85815013,-0.39456920,0.32847146,950
NPOC.HHZ.HV.--,19.3930,-155.1096,788.00,-0.85628085,-0.39729788,0.33005681,2203
PAUD.HHZ.HV.--,19.3738,-155.2155,994.00,-0.85711336,-0.39576072,0.32974254,1188
MLOD.HHZ.HV.--,19.4932,-155.3860,2044.00,-0.85766424,-0.39292245,0.33169867,801
JCUZ.HHZ.HV.--,19.3840,-155.1016,806.00,-0.85627151,-0.39743934,0.32991070,2196
MOKD.HHZ.HV.--,19.4851,-155.5971,4102.00,-0.85914840,-0.38977884,0.33156670,638
NPT.HHZ.HV.--,19.4120,-155.2809,1128.00,-0.85736563,-0.39469006,0.33036938,1013
HSSD.HHZ.HV.--,19.6027,-155.4830,2465.00,-0.85775271,-0.39120779,0.33349175,966
SDH.HHZ.HV.--,19.3900,-155.2940,1115.00,-0.85757040,-0.39454721,0.33000835,948
KKO.HHZ.HV.--,19.3982,-155.2660,1140.00,-0.85733485,-0.39494594,0.33014338,975
STCD.HHZ.HV.--,19.3849,-155.1254,769.00,-0.85643265,-0.39708088,0.32992406,1703
BYL.HHZ.HV.--,19.4121,-155.2599,1079.00,-0.85722032,-0.39500482,0.33037026,1032
HUAD.HHZ.HV.--,19.6847,-155.8357,2204.00,-0.85971066,-0.38572566,0.33483324,690
UWB.HHZ.HV.--,19.4248,-155.2776,1084.00,-0.85727630,-0.39470950,0.33057792,1021
HAT.HHZ.HV.--,19.4230,-155.2609,1097.00,-0.85717059,-0.39496262,0.33054969,909
RIMD.HHZ.HV.--,19.3954,-155.2736,1145.00,-0.85740227,-0.39483894,0.33009628,1046
SBL.HHZ.HV.--,19.4271,-155.2677,1081.00,-0.85719600,-0.39485205,0.33061591,957
OBL.HHZ.HV.--,19.4177,-155.2841,1119.00,-0.85735817,-0.39462905,0.33046162,1080
RSDD.EHZ.HV.--,19.4602,-155.2753,1296.00,-0.85707602,-0.39465812,0.33115808,1057
UWE.HHZ.HV.--,19.4210,-155.2912,1231.00,-0.85738957,-0.39451539,0.33051585,849
BJT.HHZ.IC.10,40.0183,116.1679,137.00,-0.33867704,0.68925714,0.64048611,280
HIA.HHZ.IC.10,49.2704,119.7414,620.00,-0.32494398,0.56873219,0.75561571,284
QIZ.HHZ.IC.10,19.0291,109.8445,240.00,-0.32114650,0.88984964,0.32408724,195
LSA.BHZ.IC.00,29.7031,91.1270,3645.00,-0.01711241,0.86986890,0.49298607,480
ENH.BHZ.IC.00,30.2762,109.4944,500.00,-0.28868982,0.81548821,0.50163450,555
MDJ.BHZ.IC.00,44.6170,129.5908,220.00,-0.45514854,0.55035998,0.69995978,144
ECRI.EHZ.IE.--,43.0540,-111.3710,2086.00,-0.26711040,-0.68260219,0.68022517,472
KURK.BHZ.II.10,50.7154,78.6202,159.00,0.12543697,0.62323198,0.77191157,808
RAYN.BHZ.II.10,23.5225,45.5032,629.00,0.64331655,0.65471681,0.39684974,318
KAPI.BHZ.II.10,-5.0142,119.7517,293.00,-0.49436848,0.86490588,-0.08681947,576
BORG.BHZ.II.10,64.7474,-21.3268,105.00,0.39959225,-0.15600987,0.90331997,43
PFO.BHZ.II.10,33.6092,-116.4553,1280.00,-0.37179044,-0.74715544,0.55093613,714
ERM.BHZ.II.10,42.0150,143.1572,40.00,-0.59637934,0.44684395,0.66682994,123
AAK.BHZ.II.10,42.6375,74.4942,1603.10,0.19727412,0.71106797,0.67488167,799
JTS.BHZ.II.10,10.2908,-84.9525,340.00,0.08658481,-0.98030786,0.17748116,368
KDAK.BHZ.II.10,57.7828,-152.5835,146.50,-0.47553674,-0.24666860,0.84440477,140
WRAB.BHZ.II.10,-19.9336,134.3600,366.00,-0.65778878,0.67265055,-0.33890287,2277
SACV.BHZ.II.10,14.9702,-23.6085,380.00,0.88560032,-0.38706573,0.25669476,53
UOSS.BHZ.II.10,24.9453,56.2042,284.40,0.50494621,0.75439926,0.41941755,377
MSEY.BHZ.II.10,-4.6737,55.4792,469.00,0.56484615,0.82121742,-0.08093683,24
MBAR.BHZ.II.10,-0.6019,30.7382,1383.00,0.85946490,0.51108826,-0.01043433,984
DGAR.BHZ.II.10,-7.4121,72.4525,-1.00,0.29901038,0.94560555,-0.12815201,14
BRVK.BHZ.II.10,53.0581,70.2828,315.00,0.20363923,0.56820478,0.79729191,509
ABPO.BHZ.II.10,-19.0180,47.2290,1522.70,0.64246094,0.69449949,-0.32390493,393
PALK.BHZ.II.10,7.2728,80.7022,459.00,0.16028329,0.97902741,0.12575613,46
SHEL.BHZ.II.10,-15.9588,-5.7457,531.20,0.95711423,-0.09630378,-0.27323604,95
RPN.BHZ.II.10,-27.1267,-109.3344,110.00,-0.29507354,-0.84097879,-0.45352649,7
NNA.BHZ.II.10,-11.9875,-76.8422,535.00,0.22273411,-0.95278771,-0.20636159,152
NIL.BHZ.II.10,33.6506,73.2686,629.00,0.24013964,0.79883629,0.55153743,450
SUR.BHZ.II.10,-32.3797,20.8117,1770.00,0.79093692,0.30063358,-0.53295237,60
TAU.BHZ.II.10,-42.9099,147.3204,132.00,-0.61840837,0.39670026,-0.67838042,40
LVZ.BHZ.II.00,67.8979,34.6514,430.00,0.31131584,0.21517486,0.92562531,1105
BFO.BHZ.II.00,48.3301,8.3296,589.00,0.66029803,0.09667547,0.74475524,448
ESK.BHZ.II.10,55.3167,-3.2050,242.00,0.57074161,-0.03195937,0.82050753,47
FFC.BHZ.II.10,54.7250,-101.9783,338.00,-0.12039421,-0.56746696,0.81454680,207
OBN.BHZ.II.00,55.1146,36.5674,130.00,0.46144003,0.34228842,0.81848136,318
COCO.BHZ.II.10,-12.1901,96.8349,-3.80,-0.11636019,0.97079591,-0.20979899,461
MSVF.BHZ.II.10,-17.7448,178.0528,801.10,-0.95246650,0.03238209,-0.30291743,600
KIV.BHZ.II.00,43.9562,42.6888,1210.00,0.53085531,0.48966708,0.69167824,327
EFI.BHZ.II.10,-51.6753,-58.0637,106.80,0.32938837,-0.52843798,-0.78246828,24
ASCN.BHZ.II.10,-7.9327,-14.3601,173.00,0.95960842,-0.24567338,-0.13709949,10
HOPE.BHZ.II.10,-54.2836,-36.4879,20.00,0.47143067,-0.34868630,-0.81004382,330
ARU.BHZ.II.00,56.4302,58.5625,250.00,0.28975339,0.47399438,0.83148800,390
NVAR.SHZ.IM.F0,38.4296,-118.3036,2041.60,-0.37239620,-0.69151070,0.61897820,515
GYA0B.BHZ.IM.--,37.9295,58.1171,610.00,0.41767418,0.67146720,0.61211117,208
ROSC.BHZ.IM.--,4.8449,-74.3212,2987.00,0.26929147,-0.95939766,0.08389416,273
TKL.BHZ.IM.--,35.6580,-83.7740,351.00,0.08831854,-0.80956421,0.58034957,733
AKBB.BHZ.IM.--,50.7012,29.2242,160.00,0.55497880,0.31047486,0.77175378,306
GERES.SHZ.IM.F0,48.8451,13.7016,1137.00,0.64181178,0.15647584,0.75072828,627
IL31.BHZ.IM.--,64.7714,-146.8866,419.00,-0.35898091,-0.23413637,0.90350034,726
NBO00.BHZ.IM.--,61.0307,10.7777,529.00,0.47825629,0.09103937,0.87348884,99
ZALV.SHZ.IM.F0,53.9481,84.8188,229.40,0.05338088,0.58869719,0.80658918,568
TORD.BHZ.IM.F0,13.1477,1.6947,214.30,0.97369862,0.02880855,0.22601122,592
ARCES.BHZ.IM.F0,69.5349,25.5058,403.00,0.31743421,0.15144780,0.93610848,58
TOA0.BHZ.IM.--,13.1477,1.6947,214.30,0.97369862,0.02880855,0.22601122,150
TX31.BHZ.IM.--,29.3342,-103.6678,1025.00,-0.20632609,-0.84845561,0.48739371,1084
YKA.SHZ.IM.F0,62.4932,-114.6053,197.00,-0.19332147,-0.42214754,0.88567391,306
BDK.BHZ.IM.--,37.1256,70.5761,1920.00,0.26580010,0.75377698,0.60097468,2196
ASAR.SHZ.IM.F0,-23.6664,133.9040,607.00,-0.63581835,0.66062071,-0.39914321,270
GEC2A.HHZ.IM.--,48.8451,13.7016,1132.00,0.64181178,0.15647584,0.75072828,803
BMAR.SHZ.IM.F0,67.4291,-144.5806,767.00,-0.31459478,-0.22373123,0.92248277,337
FIA1.BHZ.IM.--,61.4445,26.0793,138.00,0.43157874,0.21123493,0.87699464,275
FINES.SHZ.IM.F0,61.4436,26.0771,150.00,0.43159927,0.21122444,0.87698706,154
BR131.BHZ.IM.--,39.7253,33.6390,1414.80,0.64208406,0.42722990,0.63655532,629
USRK.SHZ.IM.F0,44.1998,131.9888,170.00,-0.48117387,0.53460784,0.69474179,313
NC3.BHZ.IM.F0,61.2617,11.4141,366.00,0.47374730,0.09564554,0.87545155,88
NC303.BHZ.IM.--,61.2251,11.3690,401.00,0.47437258,0.09538322,0.87514153,116
BURAR.SHZ.IM.F0,47.6148,25.2168,1150.00,0.61211196,0.28825728,0.73636044,251
BRTR.SHZ.IM.F0,39.7250,33.6390,1440.00,0.64208684,0.42723174,0.63655128,347
AKASG.BHZ.IM.F0,50.7012,29.2242,160.00,0.55497880,0.31047486,0.77175378,487
IMAR.SHZ.IM.F0,65.9835,-153.7491,372.00,-0.36708205,-0.18103200,0.91240242,253
NAO01.BHZ.IM.--,60.8442,10.8865,426.00,0.48088199,0.09248577,0.87189386,109
BCAR.SHZ.IM.F0,63.0656,-141.7851,846.90,-0.35780742,-0.28171738,0.89028600,334
ILAR.SHZ.IM.F0,64.7714,-146.8866,419.00,-0.35898091,-0.23413637,0.90350034,340
GEYT.BHZ.IM.F0,37.9295,58.1171,610.00,0.41767399,0.67146794,0.61211048,1441
USA0B.BHZ.IM.--,44.1999,131.9887,170.00,-0.48117213,0.53460778,0.69474305,1254
MJB9B.HHZ.IM.--,36.5458,138.2039,454.50,-0.60036585,0.53671550,0.59287209,661
PDAR.SHZ.IM.F0,42.7667,-109.5579,2214.40,-0.24651777,-0.69391537,0.67654301,533
KEST.BHZ.IM.--,35.7318,9.3460,885.00,0.80282062,0.13212883,0.58139576,227
ESDC.BHZ.IM.F0,39.6743,-3.9631,753.00,0.76995109,-0.05334195,0.63586944,218
ZAA0B.BHZ.IM.--,53.9481,84.8188,229.40,0.05338088,0.58869719,0.80658918,789
PD31.BHZ.IM.--,42.7672,-109.5581,2219.00,-0.24651822,-0.69390895,0.67654943,844
HRA.BHZ.IM.--,34.3868,62.2438,1920.00,0.38514881,0.73185405,0.56218329,535
CMAR.SHZ.IM.F0,18.4575,98.9429,307.00,-0.14755266,0.93765781,0.31468405,1159
PEA0B.BHZ.IM.--,53.1082,157.6989,380.00,-0.55780012,0.22878301,0.79782038,143
TXAR.SHZ.IM.F0,29.3338,-103.6670,1013.00,-0.20631504,-0.84846178,0.48738764,287
NC204.BHZ.IM.--,61.2759,10.7629,851.00,0.47458981,0.09021440,0.87557174,81
CM31.BHZ.IM.--,18.4575,98.9429,306.60,-0.14755266,0.93765781,0.31468405,1256
NRIK.BHZ.IM.--,69.3396,87.5550,215.00,0.01514062,0.35459364,0.93489791,69
SONM.SHZ.IM.F0,47.8347,106.3950,1415.80,-0.19017302,0.64636072,0.73895334,256
KS31.BHZ.IM.--,37.5019,127.8669,276.00,-0.48818491,0.62784908,0.60620212,891
MKAR.SHZ.IM.F0,46.7937,82.2903,615.40,0.09217416,0.68086667,0.72658414,431
ESBB.BHZ.IM.--,39.6755,-3.9617,724.00,0.76993913,-0.05332222,0.63588559,88
WRA.BHZ.IM.F0,-19.9426,134.3390,419.00,-0.65750518,0.67285371,-0.33904989,202
KK31.BHZ.IM.--,43.1034,70.5115,519.60,0.24434767,0.69045541,0.68085648,776
NV31.BHZ.IM.--,38.4328,-118.1554,1509.00,-0.37059002,-0.69244119,0.61902200,564
SPITS.HHZ.IM.F0,78.1777,16.3700,323.00,0.19784575,0.05811662,0.97850882,87
BR231.BHZ.IM.--,39.8417,32.7760,1196.10,0.64735871,0.41681054,0.63811886,1171
MK31.BHZ.IM.--,46.7937,82.2906,618.00,0.09217060,0.68086715,0.72658414,920
KSAR.SHZ.IM.F0,37.4421,127.8844,109.00,-0.48876422,0.62819808,0.60537320,268
NC602.BHZ.IM.--,60.7353,11.5414,305.00,0.48142198,0.09830872,0.87095825,102
NC405.BHZ.IM.--,61.1128,11.7153,496.00,0.47547210,0.09859796,0.87418804,123
NB201.BHZ.IM.--,61.0495,11.2939,613.00,0.47713459,0.09528807,0.87364911,90
SPB2.HHZ.IM.--,78.1742,16.3846,200.00,0.19788864,0.05818400,0.97849615,70
PBA.HHZ.IN.--,11.6557,92.7439,79.00,-0.04689777,0.97852396,0.20072733,102
MNC.HHZ.IN.--,8.2815,73.0598,2.00,0.28837518,0.94676577,0.14308851,67
SHL.HHZ.IN.--,25.5668,91.8560,2.00,-0.02925207,0.90273665,0.42919792,2059
XMAS.BHZ.IU.10,2.0448,-157.4457,19.00,-0.92293625,-0.38331787,0.03544134,115
RAR.BHZ.IU.10,-21.2125,-159.7733,28.00,-0.87552358,-0.32259326,-0.35971108,77
BBSR.BHZ.IU.10,32.3713,-64.6963,30.00,0.36168953,-0.76503222,0.53282866,477
CASY.BHZ.IU.10,-66.2792,110.5354,5.00,-0.14191351,0.37885119,-0.91451207,1278
CTAO.BHZ.IU.10,-20.0882,146.2545,320.00,-0.78154615,0.52212366,-0.34142714,249
TARA.BHZ.IU.10,1.3549,172.9229,19.00,-0.99210752,0.12317087,0.02348638,571
KBS.BHZ.IU.10,78.9154,11.9385,87.00,0.18932533,0.04002999,0.98109812,142
PAYG.BHZ.IU.10,-0.6742,-90.2861,260.00,-0.00499303,-0.99991923,-0.01168764,51
ADK.BHZ.IU.10,51.8823,-176.6842,130.00,-0.61881735,-0.03585200,0.78471634,20
DWPF.BHZ.IU.10,28.1103,-81.4327,30.00,0.13159461,-0.87350027,0.46870048,334
SFJD.BHZ.IU.10,66.9961,-50.6208,329.00,0.24935899,-0.30379896,0.91952503,166
TUC.BHZ.IU.10,32.3098,-110.7847,909.00,-0.30049067,-0.79168404,0.53192269,546
RSSD.BHZ.IU.10,44.1212,-104.0359,2087.00,-0.17467274,-0.69870875,0.69375466,636
RAO.BHZ.IU.10,-29.2450,-177.9290,59.50,-0.87336654,-0.03158226,-0.48603852,189
SLBS.BHZ.IU.10,23.6858,-109.9443,825.00,-0.31271072,-0.86177139,0.39945223,3711
TIXI.BHZ.IU.00,71.6341,128.8667,40.00,-0.19892290,0.24682125,0.94842446,1850
INCN.BHZ.IU.10,37.4776,126.6239,79.00,-0.47460333,0.63849733,0.60586536,121
POHA.BHZ.IU.10,19.7573,-155.5326,1989.00,-0.85727308,-0.39009293,0.33602138,598
YAK.BHZ.IU.00,62.0310,129.6805,96.00,-0.30103282,0.36284698,0.88188509,836
FURI.BHZ.IU.10,8.8952,38.6798,2565.00,0.77138536,0.61754982,0.15361267,310
SDV.BHZ.IU.10,8.8839,-70.6340,1589.00,0.32767560,-0.93225066,0.15341903,190
WAKE.BHZ.IU.10,19.2834,166.6520,18.00,-0.91906991,0.21807206,0.32826069,716
KIP.BHZ.IU.10,21.4200,-158.0112,77.00,-0.86398237,-0.34887509,0.36307111,48
LVC.BHZ.IU.10,-22.6127,-68.9111,2930.00,0.33248472,-0.86215157,-0.38229384,1154
GNI.BHZ.IU.10,40.1480,44.7410,1509.00,0.54445579,0.53955559,0.64222088,232
RCBR.BHZ.IU.10,-5.8274,-35.9014,363.00,0.80589698,-0.58340213,-0.10085642,81
WCI.BHZ.IU.10,38.2289,-86.2939,78.00,0.05090726,-0.78592113,0.61622758,700
PAB.BHZ.IU.10,39.5446,-4.3499,950.00,0.77100490,-0.05864747,0.63412295,114
MIDW.BHZ.IU.00,28.2156,-177.3698,-73.60,-0.88156781,-0.04049739,0.47031707,49
COLA.BHZ.IU.10,64.8736,-147.8616,200.00,-0.36154195,-0.22713264,0.90426665,1691
DAV.BHZ.IU.10,7.0697,125.5791,149.00,-0.57746142,0.80721150,0.12226165,437
MACI.BHZ.IU.--,28.2502,-16.5082,1674.00,0.84584870,-0.25068347,0.47084792,7
