NC BRV   02 EHZ:     0.0 -90.0    0.0:  36.4247 -121.0191  525.0 1993-01-29 17:30 to 2037-12-31 23:59
NC BSG   01 EHZ:     0.0 -90.0    0.0:  36.4138 -121.2552  160.0 2016-12-01 22:36 to 2037-12-31 23:59
NC BSG   01 HNE:    90.0   0.0    0.0:  36.4138 -121.2552  160.0 2016-12-01 22:36 to 2037-12-31 23:59
NC BSG   01 HNN:     0.0   0.0    0.0:  36.4138 -121.2552  160.0 2016-12-01 22:36 to 2037-12-31 23:59
NC BSG   01 HNZ:     0.0 -90.0    0.0:  36.4138 -121.2552  160.0 2016-12-01 22:36 to 2037-12-31 23:59
NC BSL   -- EHZ:     0.0 -90.0    0.0:  36.7765 -121.3501  142.0 1987-05-01 00:00 to 2037-12-31 23:59
NC BSM   02 EHZ:     0.0 -90.0    0.0:  36.3837 -121.4292  884.0 1993-07-07 21:35 to 2037-12-31 23:59
NC BSR   -- EHZ:     0.0 -90.0    0.0:  36.6674 -121.5203  375.0 2017-02-14 23:00 to 2037-12-31 23:59
NC BSR   -- HNE:    90.0   0.0    0.0:  36.6674 -121.5203  375.0 2017-02-14 23:00 to 2037-12-31 23:59
NC BSR   -- HNN:     0.0   0.0    0.0:  36.6674 -121.5203  375.0 2017-02-14 23:00 to 2037-12-31 23:59
NC BSR   -- HNZ:     0.0 -90.0    0.0:  36.6674 -121.5203  375.0 2017-02-14 23:00 to 2037-12-31 23:59
NC BVL   -- EHZ:     0.0 -90.0    0.0:  36.5749 -121.1901  479.0 1987-05-01 00:00 to 2037-12-31 23:59
NC BVY   -- EHZ:     0.0 -90.0    0.0:  36.7462 -121.4158  647.0 1987-05-01 00:00 to 2037-12-31 23:59
NC C001  01 HNE:    90.0   0.0    0.0:  37.5215 -121.9338   96.0 2009-01-14 00:00 to 2037-12-31 23:59
NC C001  01 HNN:     0.0   0.0    0.0:  37.5215 -121.9338   96.0 2009-01-14 00:00 to 2037-12-31 23:59
NC C001  01 HNZ:     0.0 -90.0    0.0:  37.5215 -121.9338   96.0 2009-01-14 00:00 to 2037-12-31 23:59
NC C002  01 HNE:    90.0   0.0    0.0:  37.5585 -122.0345    7.0 2009-03-09 23:45 to 2037-12-31 23:59
NC C002  01 HNN:     0.0   0.0    0.0:  37.5585 -122.0345    7.0 2009-03-09 23:45 to 2037-12-31 23:59
NC C002  01 HNZ:     0.0 -90.0    0.0:  37.5585 -122.0345    7.0 2009-03-09 23:45 to 2037-12-31 23:59
NC C003  01 HNE:    90.0   0.0    0.0:  37.7072 -122.0840   74.0 2009-03-16 18:45 to 2037-12-31 23:59
NC C003  01 HNN:     0.0   0.0    0.0:  37.7072 -122.0840   74.0 2009-03-16 18:45 to 2037-12-31 23:59
NC C003  01 HNZ:     0.0 -90.0    0.0:  37.7072 -122.0840   74.0 2009-03-16 18:45 to 2037-12-31 23:59
NC C005  01 HNE:    90.0   0.0    0.0:  37.8108 -122.2361  187.0 2009-04-06 22:30 to 2037-12-31 23:59
NC C005  01 HNN:     0.0   0.0    0.0:  37.8108 -122.2361  187.0 2009-04-06 22:30 to 2037-12-31 23:59
NC C005  01 HNZ:     0.0 -90.0    0.0:  37.8108 -122.2361  187.0 2009-04-06 22:30 to 2037-12-31 23:59
NC C006  01 HNE:    90.0   0.0    0.0:  37.5918 -122.0582    6.0 2009-04-09 19:00 to 2037-12-31 23:59
NC C006  01 HNN:     0.0   0.0    0.0:  37.5918 -122.0582    6.0 2009-04-09 19:00 to 2037-12-31 23:59
NC C006  01 HNZ:     0.0 -90.0    0.0:  37.5918 -122.0582    6.0 2009-04-09 19:00 to 2037-12-31 23:59
NC C007  01 HNE:    90.0   0.0    0.0:  37.8956 -122.2628  255.0 2009-04-23 19:30 to 2037-12-31 23:59
NC C007  01 HNN:     0.0   0.0    0.0:  37.8956 -122.2628  255.0 2009-04-23 19:30 to 2037-12-31 23:59
NC C007  01 HNZ:     0.0 -90.0    0.0:  37.8956 -122.2628  255.0 2009-04-23 19:30 to 2037-12-31 23:59
NC C008  01 HNE:    90.0   0.0    0.0:  37.8956 -122.2936    4.0 2009-08-10 22:11 to 2037-12-31 23:59
NC C008  01 HNN:     0.0   0.0    0.0:  37.8956 -122.2936    4.0 2009-08-10 22:11 to 2037-12-31 23:59
NC C008  01 HNZ:     0.0 -90.0    0.0:  37.8956 -122.2936    4.0 2009-08-10 22:11 to 2037-12-31 23:59
NC C010  01 HNE:    90.0   0.0    0.0:  37.9440 -122.0099   51.0 2009-05-14 21:48 to 2037-12-31 23:59
